210283.599599,147.142369,19.058305,104.619835,-109.402436,142.276543,-19.708729,  35.6676341470, 139.7910002031,39.437699,8.463693,14
210283.799599,147.143860,19.061024,104.618508,-109.353532,142.276568,-19.982560,  35.6676341341, 139.7910001696,39.437426,7.392739,14
210283.999599,147.142541,19.062035,104.619371,-109.383121,142.225951,-19.957616,  35.6676341317, 139.7910001704,39.439278,7.296518,14
210284.199599,147.142348,19.061063,104.619359,-109.419600,142.176801,-19.883929,  35.6676341341, 139.7910001800,39.438881,9.901868,14
210284.399599,147.144109,19.059317,104.619319,-109.454889,142.154928,-19.897758,  35.6676341468, 139.7910001822,39.436850,9.126569,14
210284.599599,147.144330,19.061008,104.619494,-109.420153,142.194193,-19.838414,  35.6676341432, 139.7910001664,39.437701,7.989461,14
210284.799599,147.144554,19.059265,104.618622,-109.405039,142.088450,-19.521521,  35.6676341437, 139.7910001795,39.436139,9.226866,14
210284.999598,147.143757,19.058090,104.619799,-109.323682,142.074369,-19.824566,  35.6676341531, 139.7910001951,39.436704,7.077732,14
210285.199598,147.140542,19.063275,104.619514,-109.327697,142.048628,-19.673765,  35.6676341205, 139.7910001742,39.441252,11.652300,14
210285.399598,147.142931,19.059216,104.619989,-109.348393,142.089240,-19.820661,  35.6676341473, 139.7910001914,39.437918,8.969146,14
210285.599598,147.144743,19.061238,104.618803,-109.398579,142.120592,-19.854112,  35.6676341390, 139.7910001615,39.437162,8.711639,14
210285.799598,147.141754,19.059794,104.620688,-109.419961,142.110818,-19.820652,  35.6676341457, 139.7910001950,39.439359,10.205220,14
210285.999598,147.143227,19.061129,104.621359,-109.428442,142.106209,-19.909538,  35.6676341520, 139.7910001732,39.439536,15.039952,14
210286.199598,147.147658,19.053055,104.617549,-109.395819,142.114549,-19.829723,  35.6676341693, 139.7910002097,39.430331,9.453644,14
210286.399598,147.145616,19.057794,104.618538,-109.410535,142.116624,-19.800929,  35.6676341523, 139.7910001843,39.434660,11.128883,14
